demand_id,demand_name,demand_status,demand_desc,businessobjective,businessdesc,business_id,business_name,business_status,business_review_status,proj_approval_id,approval_status,approval_name,business_pm_name,responsible_dept_name,deadline,business_created_date,last_modified,importance,reason_type,department,begin_time,end_time,type,model
52,分子公司清算二期-市场部绿翼商城需求数据迁移,closed,分子公司清算二期-市场部绿翼商城需求数据迁移,分子公司清算二期-市场部绿翼商城需求数据迁移,分子公司清算二期-市场部绿翼商城需求数据迁移,"1,109",绿翼支付退款日结算表重分类及结算平台对接需求表,已验收,wait,678.0,项目收尾阶段,分子公司秋实结算2025年度项目,金晶,/春秋集团/春秋航空/财务部,2025-03-17 00:00:00,2024-11-22 00:00:00,2025-06-30 16:40:47,部门重点项目,businessCoverage,1000312,2024-11-19 00:00:00,2025-07-30 00:00:00,project,agileplus
52,分子公司清算二期-市场部绿翼商城需求数据迁移,closed,分子公司清算二期-市场部绿翼商城需求数据迁移,分子公司清算二期-市场部绿翼商城需求数据迁移,分子公司清算二期-市场部绿翼商城需求数据迁移,"1,611",分子公司清算二期-市场部绿翼商城需求数据迁移,草稿,wait,,,,,,2025-03-17 00:00:00,2025-02-05 16:20:32,,,businessCoverage,1000312,,,,
523,分子公司清算MVP1-历史数据迁移,closed,分子公司清算MVP1-历史数据迁移,分子公司清算MVP1-历史数据迁移,分子公司清算MVP1-历史数据迁移,614,分子公司清算模块整理优化MVP1,已验收,wait,678.0,项目收尾阶段,分子公司秋实结算2025年度项目,金晶,/春秋集团/春秋航空/财务部,2025-03-06 00:00:00,2024-11-15 00:00:00,2025-06-04 16:49:04,部门重点项目,businessCoverage,1000312,2024-11-19 00:00:00,2025-07-30 00:00:00,project,agileplus
523,分子公司清算MVP1-历史数据迁移,closed,分子公司清算MVP1-历史数据迁移,分子公司清算MVP1-历史数据迁移,分子公司清算MVP1-历史数据迁移,594,财务结算平台-分子公司清算二期MVP2秋实对接,已验收,wait,678.0,项目收尾阶段,分子公司秋实结算2025年度项目,金晶,/春秋集团/春秋航空/财务部,2025-03-06 00:00:00,2024-12-06 00:00:00,2025-11-03 15:47:40,部门重点项目,businessCoverage,1000312,2024-11-19 00:00:00,2025-07-30 00:00:00,project,agileplus
524,分子公司清算MVP3-历史数据迁移,closed,分子公司清算MVP3-历史数据迁移,分子公司清算MVP3-历史数据迁移,分子公司清算MVP3-历史数据迁移,593,财务结算平台-分子公司清算二期MVP3资金流水对接,已验收,wait,678.0,项目收尾阶段,分子公司秋实结算2025年度项目,金晶,/春秋集团/春秋航空/财务部,2025-03-06 00:00:00,2024-12-06 00:00:00,2025-06-30 16:40:53,部门重点项目,businessCoverage,1000312,2024-11-19 00:00:00,2025-07-30 00:00:00,project,agileplus
528,EBS研发费用凭证重分类,active,<p>对接工时系统（或支持手工导入工时表）；人力成本会计和费用会计完成当月所有凭证后，通过系统运行，自动生成重分类凭证，凭证示例见附件</p><p><br /></p><p>1、重复类范围：指定核算主体+部门+科目</p><p>2、计算方式：统计每个研发项目当月的工时占比，对当月已入账的<span>核算主体+部门+科目组合进行拆分计算，并挂上对应的项目段；</span></p><p><span>3、当凭证或工时发生增减后，支持重新运行重分类，生成差额分录</span></p>,研发费用充分自动化，代替会计线下整理EXCEL表格和人工导入会计凭证工作。每月节约时间17小时，预留3小时做运行、检查工作；,<p>目前研发费用需要根据IT研发项目工时表进行重分类，涉及凭证近8000行/年，占人工凭证的43%，全靠会计手工处理，每月耗时约20小时/月，</p>,"1,798",EBS研发费用凭证重分类,已上线,pass,753.0,项目收尾阶段,人力成本对接结算平台2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-06-30 00:00:00,2025-03-11 09:52:55,2026-01-28 15:36:46,部门重点项目,businessChange,1000312,2025-01-01 00:00:00,2026-05-31 00:00:00,project,agileplus
532,财务中台-国际起降费结算,closed,"<p>完成国际机场起降费、国际机场进指费，民航基金，越境导航，航路费的暂估逻辑计算功能，并通过账单导入自动化结算,从而最终实现起降费完整业务的覆盖，完成对ERP起降费结算模块的替换；</p><p><img src=""""{17837.png}"""" alt="""""""" /></p>",1、涉及成本金额7179万元/月，占据起降成本的26%。需要通过项目建设补足。<br />2、基于航班运行数据，结合内嵌的多种合理性计算规则等条件生成相应的成本算法模型，建立暂估标准成本，实现起降费账单的自动化比对，提高账单审核的效率和准确性，并为成本分析提供明细数据源，强化成本管控。<br />,结算平台-起降费模块缺少国际机场起降费、国际机场进指费，民航基金，越境导航，航路费部分，导致此类结算流程停留在EBS系统，起降费成本项目不统一。缺少业务对账过程，无法监控结算数据的真实性、合理性；,"1,797",财务中台-国际起降费结算,已验收,wait,910.0,项目收尾阶段,起降费结算四期（国际起降）2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-10-31 00:00:00,2025-03-11 09:18:01,2026-04-23 12:56:28,部门重点项目,businessCoverage,1000312,2025-05-01 00:00:00,2026-04-30 00:00:00,project,agileplus
557,航油成本合同单价变动逻辑优化,closed,"<p>境外航油合同价中的第三方费用会因机场方的原因在合同期间内调整，造成合同价变动，调整合同结束期间，新增一条合同价浮动价，合同主体不变，合同价基准价不变；根据最新<span>SAF计价模式，航油单价管理，成本计算方式，发票匹配方式需要改变。</span></p><p><span><br /></span></p><p><span>1.境外航油合同价中的第三方费用会因机场方的原因在合同期间内调整，造成合同价变动，需通过修改合同截至日期，实现合同拆分<br />2.中航油加油单加油单后续会标注SAF(可持续航空燃料)信息,同时发票会拆分出SAF和非SAF加油的2张发票，需调整结算平台的加油和发票匹配逻辑（1对1，调整到1对多）<br /><br /></span></p>",支持航油价格灵活调整，支持中航油SAF计算模式,<p>航油结算平台新增一些特殊业务场景，影响航油计算和结账流程。境外航油合同价，就是合同可能会发生临时变更（截止日期），需要前端支持灵活调整；中航油要求SAF计价模式，航油单价管理，成本计算方式，<span>发票匹配方式</span>需要改变。</p>,"1,800",航油成本合同单价变动逻辑优化,已验收,wait,754.0,已结项,财务成本管控优化2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-05-31 00:00:00,2025-03-11 17:38:14,2025-07-04 15:06:08,临时项目,businessChange,1000312,2025-01-18 00:00:00,2025-12-31 00:00:00,project,agileplus
561,调整改签收入增值税税率的需求,closed,<p>1.针对业务调整，需要对财务部结算报表数据进行相应改造，变更费按照2020年后新会计准则只有航后已乘机确认为当期收入，故需要对票证结算-票证结算报表-变更费月度明细报表进行改造，按照国内9%，国际0%的含税收入和销项税进行推送。</p><p>2.市场部方面为符合新规开票需要对前端APP和小程序开票流程进行改造，开票须知上应明确改签费开票税率、开票类型。改签费可以与电子行程单合并开具在一张上。</p><p>3.订座系统和百望乐企对接开票的税率、税目及开票税收编码需要改造。</p><p><br /></p>,<p>满足财务新改签费入账规则，旅客可以选择改签费和电子行程单合并开具。</p><p><br /></p><p>-- 税率的配置，建议在财务端进行配置计算，结算报表侧仍以实际结算数据展示，各业务种类的税率配置及说明应统一管理，作为一个业务、应用组件。</p>,<p>现有改签费按照国内国际统一6%税率申请纳税，前台旅客取得改签费发票为增值税6%的专票。国税总局确认改签费适用于交通运输服务，春航目前业务状况按照行业内普遍入账规则，应从原主营业务收入-签票变更收入（6%）调整为主营业务收入-客运-改签收入（国内9%，国际0%）。</p><p><br /></p>,"1,806",调整改签收入增值税税率的需求,已验收,wait,687.0,已结项,财务系统风控合规优化2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-05-31 00:00:00,2025-03-12 13:23:43,2025-09-26 15:27:05,临时项目,policyCompliance,1000312,2025-01-03 00:00:00,2025-10-31 00:00:00,project,agileplus
563,关于单售系统退款失败报现订单留痕,active,<p>现在需要仿照订座系统，建立退款失败后的报现留痕，方便财务和业务确保不会退款重复，将退款失败订单录入单售系统后推送到共享系统，由客服报现专员在共享系统的机票退款单中匹配报现信息后制单。</p><p><br /></p>,<p>1.留痕防止重复报现的风险</p><p>2.推送数据配置会计分录，无需财务ERP总账人工录入</p><p>3.财务经理确认后，退款失败、提交失败状态改为已报现。</p>,目前单售系统因订单超期导致无法线上完成正常退款，故旅客投诉或者市场部同事发现该订单情况后，会通过OA流程和财务确认订单情况，确保没有完成线上退款后，通过共享系统完成报现流程。,"1,808",【取消】关于单售系统退款失败报现订单留痕,草稿,wait,,,,,,2025-05-31 00:00:00,2025-03-12 13:45:43,2025-12-17 15:28:16,,businessCoverage,1000312,,,,
567,财务域数据仓库完善,closed,"<p class=""""MsoNormal""""><b>成本分析：</b><span></span></p><p class=""""MsoNormal"""" style=""""margin-left:23.1pt;text-indent:-22pt;""""><span>1.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span><b>成本月报自动化</b>：实现成本月报（可线上化部分：运行、航油、起降、飞发、机组、人力、维修、总成本及其他相关<span>89+</span>成本会汇报要点）的自动生成，将各成本数据源整合到统一平台，确保数据的准确性和一致性，确保月报格式统一、内容完整。<span></span></p><p class=""""MsoNormal"""" style=""""margin-left:23.1pt;text-indent:-22pt;""""><span>2.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span><b>运网效率评价模型</b>：梳理关键指标，建立效率评价指标体系，收集运网相关数据，建立数据模型宽表，支持实现运网效率评价模型，通过可视化工具展示评价结果，为管理层优化运网布局提供数据支撑。<span></span></p><p>现有报表模块拓展及细化分析相关指标开发，报表结构完善。</p><p>  </p><p class=""""MsoNormal""""><b><br /></b></p>  <p class=""""MsoNormal""""><b>数据整合，完善数据资产清单</b>：<span></span></p>  <p class=""""MsoNormal"""" align=""""left"""" style=""""margin-left:22pt;text-indent:-22pt;""""><span>1.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span><b>完善数据资产清单</b>：梳理现有数据资产（目前发布的看板及<span>25</span>年即将新增的看板），明确数据来源、口径、更新频率等；按照业务自助分析场景接入业财数据到财务数据中台，完善数据资产，确保数据资产的数据质量及完整性和可管理性。<span></span></p>  <p class=""""MsoNormal"""" align=""""left"""" style=""""margin-left:22pt;text-indent:-22pt;""""><span>2.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span><b>数据可视化及数据质量监控自动化</b>：通过帆软平台将数据资产清单可视化，便于业务人员实时查看和自助分析。<span></span></p>基于财务域数据中台，探索搭建财务域数据分析智能体的可行性（研究）。<p><br /></p><p><strong>全面预算看板优化升级</strong>：现有看板展示形式及分析维度优化，按需建立拓展分析相关指标，对重点关注的看板指标建立预警提醒。</p><p><br /></p>","<p class=""""MsoNormal"""" align=""""left"""" style=""""margin-left:17.85pt;text-align:left;text-indent:-17.85pt;""""><b>1、 </b><b>财务域数据中台优化</b>：通过整合合同管理、结算平台及销售等系统的业财数据，提升财务域基础数据的入仓量，增幅超过20%（新增接入基础表300+张）。同时，财务域指标治理量提升25%，新增约66个指标，并将指标层数据模型下沉至宽表，增加10%的宽表数量（约15张，每张宽表包含不少于20个指标）。</p><p class=""""MsoNormal"""" align=""""left"""" style=""""margin-left:18pt;text-align:left;text-indent:-18pt;""""><b>2、 </b><b>成本月报自动化</b>：实现成本月报中已线上化数据的自动化处理，并支持运网效率评价模型的数据建设，提升数据处理效率与准确性。</p><p class=""""MsoNormal"""" align=""""left"""" style=""""margin-left:18pt;text-align:left;text-indent:-18pt;""""><b>3、 </b><b>预算看板升级</b>：优化预算看板的展示样式，新增指标及数据分析维度，增强数据分析的深度与可视化效果，建立关键指标预警。</p>","<p class=""""MsoNormal"""" style=""""text-indent:21pt;"""">目前初步建设的财务数据中台在支持财务分析和业务决策方面面临诸多挑战，亟需通过完善财务域数据资产，提升数据透明度、整合度和可用性，以满足业务自助分析需求，并为后续<span>AI</span>智能应用提供高质量数据基础。<span></span></p><p class=""""MsoNormal""""><b>1.&nbsp;</b><b>财务域数据资产不完整<span></span></b></p><p class=""""MsoNormal"""" style=""""text-indent:21pt;"""">现有财务数据资产在分析过程中存在缺失和场景覆盖不全的情况，部分关键数据未能纳入数据平台，导致分析深度受限。同时，数据表未充分整合，缺乏可用的大宽表和全面的指标层，难以满足业务部门自助分析的需求，影响了财务数据的实际应用价值。<span></span></p><p class=""""MsoNormal""""><b>2.&nbsp;</b><b>数据资产透明度低<span></span></b></p><p class=""""MsoNormal"""" style=""""text-indent:21pt;"""">财务域数据资产未形成完整的清单，部分资产标签缺失，数据质量参差不齐。各业务部门之间无法共享数据资产清单，导致沟通不畅、协同效率低下。重复收集和处理数据的现象普遍存在，增加了人力和时间成本，降低了整体运营效率。<span></span></p><p class=""""MsoNormal""""><b>3.&nbsp;</b><b>缺乏数据资产管理看板<span></span></b></p><p class=""""MsoNormal"""" style=""""text-indent:21pt;"""">当前数据平台缺少高效可用的可视化管理看板，业务人员无法及时获取数据的入仓情况、指标定义及相关标准，阻碍了数据资产的有效整合与共享。这种信息不对称进一步限制了数据资产的利用效率，难以支撑精细化管理和智能分析的需求。</p>","1,812",财务域数据仓库完善,已验收,wait,854.0,已结项,财务域数仓完善2025年度项目,彭陆佳,/春秋集团/春秋航空/财务部,2025-12-31 00:00:00,2025-03-12 16:48:11,2026-01-04 09:14:32,部门重点项目,businessCoverage,1000312,2025-03-18 00:00:00,2025-12-31 00:00:00,project,agileplus
568,航线收益快报税收逻辑优化,closed,"<p>检查直飞航线，经停航线税收计算逻辑。增值税只涉及国内航段。国际仍无增值税。</p><p>税收涉及字段是包销客运收入、包销燃油附加费、散客客运收入、散客燃油附加费</p><p>航线收益快报客运收入与账务客运收入差异去除税收计算错误的影响。</p><p><br /></p><p><br /></p><p>--系统Bug,非业务需求，按维护工时处理。</p>",税收计算正确。,<p>经过和账务客运收入比对，发现航线收益快报航线客运收入金额与账务差异巨大。</p><p>经过仔细比对，发现航线税收计算逻辑错误。经停航线长段税收未计算。</p><p><br /></p>,,,,,,,,,,2025-03-13 00:00:00,,,,,1000312,,,,
572,关于TMC开票接口对接项目支持OFD及开票终端票面展示,closed,<span>关于TMC开票接口对接项目，已有几家TMC测试验证通过，于是我们将于3/20上线；</span><br /><span>1、应各家TMC要求3种格式支持，尤其是OFD格式支持，供应商提供了新的接口，此接口需要额外开发工时25人天，所以，本次项目上线暂不包含支持OFD等3种格式，目前只有URL和PDF格式；</span><br /><span>2、原定于电子行程单中，TMC企业名称展示在销售网点，但是测试时发现供应商接口不支持，中文展示是乱叠或者空白，我们在提示信息中展示TMC企业名称；</span>,<p>1.TMC接口对接后可以开具PDF、OFD、URL</p><p>2.电子行程单开具后可以看到具体哪个申请终端</p>,关于TMC开票接口对接项目，已有几家TMC测试验证通过，于是我们将于3/20上线；<br />1、应各家TMC要求3种格式支持，尤其是OFD格式支持，供应商提供了新的接口，此接口需要额外开发工时25人天，所以，本次项目上线暂不包含支持OFD等3种格式，目前只有URL和PDF格式；<br />2、原定于电子行程单中，TMC企业名称展示在销售网点，但是测试时发现供应商接口不支持，中文展示是乱叠或者空白，我们在提示信息中展示TMC企业名称；<br /><br />,"1,816",关于TMC开票接口对接项目支持OFD及开票终端票面展示,已验收,wait,782.0,已结项,数电发票红冲线上化2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-06-30 00:00:00,2025-03-13 16:41:14,2025-09-26 15:26:55,临时项目,businessCoverage,1000312,2025-02-05 00:00:00,2025-12-15 00:00:00,project,agileplus
577,关于MIS运费对接ERP需求2.0,closed,"<p class=""""MsoNormal""""><span style=""""font-family:'宋体';"""">运费对接</span><span style=""""font-family:Calibri;"""">ERP2.0</span><span style=""""font-family:'宋体';"""">主要优化需求如下：</span></p><p class=""""MsoNormal""""><span style=""""font-family:Calibri;"""">1.</span>对接共享发票系统<span style=""""font-family:Calibri;"""">,</span><span style=""""font-family:'宋体';"""">自动获取发票信息，实现发票验证功能；</span></p><p class=""""MsoNormal""""><span style=""""font-family:Calibri;"""">2.</span><span style=""""font-family:'宋体';"""">增加运费报批、发票报批的附件推送功能；</span><br /><span style=""""font-family:Calibri;"""">3.</span><span style=""""font-family:'宋体';"""">补充发票付款单状态回传功能；</span></p><p class=""""MsoNormal""""><span style=""""font-family:Calibri;"""">4.</span><span style=""""font-family:'宋体';"""">关于</span><span style=""""font-family:'宋体';"""">发动机修理运费、</span>APU<span style=""""font-family:'宋体';"""">修理运费、起落架修理运费、</span><span style=""""font-family:Calibri;"""">BFE</span><span style=""""font-family:'宋体';"""">引进运费</span>等<span style=""""font-family:'宋体';"""">业务类型</span>，其<span style=""""font-family:'宋体';"""">暂估</span><span style=""""font-family:'宋体';"""">需自动关联映射</span><span style=""""font-family:Calibri;"""">MIS</span><span style=""""font-family:'宋体';"""">对应的飞机号</span>/<span style=""""font-family:'宋体';"""">发动机号</span><span style=""""font-family:Calibri;"""">/APU</span><span style=""""font-family:'宋体';"""">号等</span>字段<span style=""""font-family:'宋体';"""">信息</span>；</p><p class=""""MsoNormal""""><span style=""""font-family:Calibri;"""">5.</span><span style=""""font-family:'宋体';"""">补充</span><span style=""""font-family:Calibri;"""">MIS</span><span style=""""font-family:'宋体';"""">暂估运费分摊规则；</span></p><p class=""""MsoNormal""""><span style=""""font-family:Calibri;"""">6.</span><span style=""""font-family:'宋体';"""">对现有业务类型进行部分调整及新增清关费预估小类；</span></p><p class=""""MsoNormal""""><span style=""""font-family:Calibri;"""">7.</span><span style=""""font-family:'宋体';"""">补充</span><span style=""""font-family:'宋体';"""">前台</span>数据<span style=""""font-family:'宋体';"""">导出</span>功能<span style=""""font-family:'宋体';"""">，</span>减少<span style=""""font-family:'宋体';"""">依靠后台</span><span style=""""font-family:Calibri;"""">it</span><span style=""""font-family:'宋体';"""">拉数据</span>；</p>","<p class=""""MsoNormal"""">优化后，补充发票验证及数据回传功能，实现完整且规范的付款业务流程闭环，确保发票的真实性和有效性，以及单据状态的实时性和准确性；支持附件推送，提升审批效率；<span style=""""font-family:'宋体';"""">实现修理运费和引进运费的暂估成本中对于飞机、</span><span style=""""font-family:Calibri;"""">APU</span><span style=""""font-family:'宋体';"""">、起落架、</span><span style=""""font-family:Calibri;"""">BFE</span><span style=""""font-family:'宋体';"""">等关键字段自动关联，设置正确且合理的运费分摊规则，实现</span>系统的自动化，优化基础数据管理能力，提升精细化成本管控水平。</p>","<p class=""""MsoNormal""""><span style=""""font-family:'宋体';"""">业务提单仍需手动输入付款金额，无法关联共享发票池的发票</span><span style=""""font-family:'宋体';"""">，无法确保真实性和准确性；</span><span style=""""font-family:'宋体';"""">报批流程</span><span style=""""font-family:'宋体';"""">无法上传附件，审批人员无法查看并审核相关材料</span><span style=""""font-family:'宋体';"""">；</span><span style=""""font-family:'宋体';"""">付款单缺少</span><span style=""""font-family:'宋体';"""">数据回传功能</span><span style=""""font-family:'宋体';"""">，</span><span style=""""font-family:'宋体';"""">业务无法及时跟进单据付款状态</span><span style=""""font-family:'宋体';"""">；</span><span style=""""font-family:'宋体';"""">个别业务类型缺少飞机、</span><span style=""""font-family:'宋体';"""">APU、起落架等字段</span><span style=""""font-family:'宋体';"""">映射和</span><span style=""""font-family:'宋体';"""">运费</span><span style=""""font-family:'宋体';"""">分摊规则，</span><span style=""""font-family:'宋体';"""">无法实现数据下2.0钻分析。</span></p>","1,823",关于MIS运费对接ERP需求2.0,已验收,wait,87.0,已结项,财务核算优化2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-05-31 00:00:00,2025-03-13 17:30:31,2025-10-30 17:40:33,临时项目,businessCoverage,1000312,2025-01-03 00:00:00,2026-02-28 00:00:00,project,agileplus
584,3月外购系统更新发版需求,closed,<p><span>1、中资银行银企直连付款遗留问题，需要变更代码，发版更新</span></p><p><span><span>2、共享系统日常BUG发版修复</span><br /></span></p>,解决中资银行遗留问题、共享日常运维问题,<p>1、中资银行银企直连付款遗留问题，待解决</p><p>2、共享系统日常运维</p>,"1,838",3月外购系统更新发版需求,已验收,wait,809.0,研发测试阶段,财务外购系统运维保障2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-04-08 00:00:00,2025-03-18 08:54:19,2025-05-27 16:51:36,临时项目,noClassification,1000312,2025-02-28 00:00:00,2026-02-28 00:00:00,project,agileplus
591,航线收益快报中将正班航班更改的航班号修复为原航班号,closed,<p>1.将航班收益快报和航班成本快报中这类修改为字母的正班航班，还原为原来的计划航班号，计划航班时间。</p><p>2.航空成本结算快报经停航线能正确汇总各子段的航线成本</p><p>3.航班收益快报能准确匹配成本</p><p><br /></p>,<p>1.将含字母的航班号还原为原计划的航班号和计划航班时间。</p><p>2.避免这类航线无法与历史数据进行同环比。</p><p><br /></p>,"<p>1.航线收益快报报表出现带字母的航班号，导致航班归集，对比发生不准确的情况。</p><p>例如 2月7日 9C856S&nbsp;浦东-济州，实际应该是9C8567&nbsp;浦东-济州</p><p>2月2日 9C6928Y，航班收益快报没有成本，航空成本结算快报中航班号为9C692RY，且成本没有结算到9C6928总成本中。</p><p>原因为长延误到第二天的航班，运行会修改航班号与当天相同航班区别开来。</p><p><img src=""""{18630.png}"""" alt="""""""" /></p><p><img src=""""{18631.png}"""" alt="""""""" /></p><p><br /></p>","1,840",航线收益快报中将正班航班更改的航班号修复为原航班号,已验收,wait,888.0,结项评审中,航班收益分析看板建设2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-05-31 00:00:00,2025-03-18 09:59:01,2026-04-30 14:59:06,部门重点项目,businessChange,1000312,2025-05-12 00:00:00,2026-05-15 00:00:00,project,agileplus
597,关于DG便利店新签约平台支付对账和退款对账文件格式变化,active,现在随着新签约平台上线后，老数据包替换成新格式，特此需要改造完成后才能导入对账。,对账数据可以正常导入，分解报表对账。,DG便利店新签约协议已经完成，系统改造也已经上线，目前财务报表的支付对账和退款对账数据导入的数据格式仍然延用老平台数据包,"1,841",收入结算自动化：关于DG便利店新签约平台支付对账和退款对账文件格式变化,PRD已通过,pass,970.0,研发测试阶段,收入结算自动化2026年度项目,黄明华,/春秋集团/春秋航空/财务部,2025-10-31 00:00:00,2025-03-18 11:08:48,2026-03-31 17:20:19,部门重点项目,businessChange,1000312,2025-12-01 00:00:00,2027-01-31 00:00:00,project,agileplus
609,航线经营快报分析功能需求,closed,"<p>1.采集各项未统计的业务销售数据，按日统计航班的收入数据，纳入航线收益计算。</p><p>2.开发年度、季度、月度航线各种维度数据同比功能，如下图</p><p><img src=""""{18934.png}"""" alt="""""""" /></p><p>3.计算航班的边际收益数据包括多日平均边际收益，识别航线的边际收益为负的情况，负边持续多久。</p><p>4.增加航线之间对比功能，能够反映出客座率，票价，航油，机场收费，时刻等优劣</p><p>5.<span>链接销售数据，确定机票销售时间，票价，数量。以起飞日为0点，倒序展示销售前N日的销售情况。预测航班最终收益，突出将来表现不佳的航线。</span></p>",<p>1.丰富航线经营快报分析看板功能，达到今年经营分析建设目标</p><p>2.提高报表使用粘性，报表登录访问频率提高50%</p><p>3.识别经营不佳航线，为调整航线运营提供依据</p><p><span>4.丰富航班收益快报数据，与财务报表差异减少，增加航班收益快报的可用性。减少使用人还需打开其他退改签报表加工拼凑的过程</span></p>,<p><span>航班收益快报收入包含机票、燃油、行李收入，与财务报表对比缺少退改签收入、货运收入、商品销售收益、服务收入、手续费收入。</span></p><p>航线经营分析看板实现了关键指标，多月收益表现，多日航线收益表现展示。但是航空市场收益具有明显淡旺季特点，需要增加同比功能对比经营业绩。</p><p>目前航线异常预警仅依赖边际收益指标，判断航线表现过于单一，缺乏航线间对比，需要进一步对比票价、客座率、时刻、油价、机场收费等因素。</p><p>航线收益波动性跟航线收入关联性更强，目前展示跟航线销售结果指标，需要进一步展示从开始销售到关闭销售的过程数据，关注流量和价格之间的关系。甚至基于进度曲线，预测表现不佳的航线。</p><p><br /></p>,,,,,,,,,,2025-07-31 00:00:00,,,,,1000312,,,,
610,航线收益月结算报表成本结构调整需求及分析看板建设,closed,"<p>1.进近指挥费、航务、越境、驻外、餐食、航班不正常、飞发折旧费等成本项目按照一定规则计算航线的成本，合计在变动成本内</p><p>2.收入场景的数字大屏建设：</p><ul>  <li>总体收入、收入类型分类结构、地区类型分类、基地或运力场分类。维度包括绝对值、小时收入、座公里、客公里、客座率</li>  <li>按照航班维度细化分类。航班维度的下钻需要包括全部分项收入、成本、利润，数据维度包括绝对值、小时收入、座公里、客公里、客座率。支持排序，</li>  <li>异常预警。预警维度为客座率、座收、座成本环比异常、同比异常。所谓异常可以为亏损大于同期10%、收入高低10%、成本高低10%、客座率高低10%。<span style=""""font-size:14px;background-color:#FFFFFF;"""">识别航线的边际收益为负的情况，分月的，负边持续多久。</span></li></ul>3.按照董事会办公室的需求，将线下报表转为线上<p>4.收益月结算报表增加航线补贴数据</p>",<p>1.变动成本归类与财务内部分析口径保持统一，减少沟通成本</p><p>2.通过图形、仪表盘将复杂的数据直观地呈现，降低了数据阅读的门槛，提高了信息传递的效率。帮助管理者快速发现潜在的问题，基于财务数据更加精准地做出策略调整。</p><p>3.节省董事会办公室核对数据，加工报表所需的时间2人天/月。</p><p>4.比较航线优劣或者对航线停航决策时，不需要再加工补贴数据。</p>,"<p style=""""text-align:left;"""">SK平台-航线收益月结算报表-成本结算月报</p><p style=""""text-align:left;"""">1.变动成本包含成本项不足，导致航线计算边际收益偏大</p><p style=""""text-align:left;"""">2.目前是报表数据状态，缺乏分析看板，无法直观地反映经营情况，识别经营问题。</p><p style=""""text-align:left;"""">3.董事会办公室线下制作航线经营数据报表，存在手工分类、加工，效率不高且容易产生人为误差</p><p style=""""text-align:left;"""">4.收益月结算报表缺乏补贴数据，比较航线经营优劣时不全面，还需补充补贴数据容易疏漏。</p>",,,,,,,,,,2025-07-31 00:00:00,,,,,1000312,,,,
618,4月外购系统智能票据箱发版,closed,<span>财务外购智能票据箱系统，由供应商开发实施 ，IT配合发版部署</span>,<span>财务外购智能票据箱系统发版上线</span>,财务外购智能票据箱系统，由供应商开发实施 ，IT配合发版部署,"1,851",4月外购系统智能票据箱发版,已验收,wait,809.0,研发测试阶段,财务外购系统运维保障2025年度项目,陈洁霞,/春秋集团/春秋航空/财务部,2025-04-30 00:00:00,2025-03-19 17:16:07,2025-05-27 16:52:48,临时项目,businessChange,1000312,2025-02-28 00:00:00,2026-02-28 00:00:00,project,agileplus
